"NAME"|"EVENT"|"VAL_ORG"|"VAL_FINAL"|"TYPE"|"ADJ"|"ADJ_TYPE"|"QUALIFIER"|"MAP_USE"
"199-H4-13"|1/28/2015 8:26:00|115.421|115.421|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|2/25/2016 14:39:00|115.229|115.229|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|4/21/2017 8:01:00|116.820|116.820|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|12/14/2018 12:43:00|114.659|114.659|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|3/22/2019 11:57:00|114.175|114.175|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|8/9/2019 8:43:00|114.924|114.924|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-13"|10/18/2019 8:48:00|113.989|113.989|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|8/29/2014 8:15:00|115.193|115.193|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|1/29/2015 14:41:00|115.668|115.668|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|4/21/2017 8:36:00|116.866|116.866|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|12/14/2018 13:10:00|114.854|114.854|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|3/22/2019 13:10:00|114.547|114.547|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|8/9/2019 12:55:00|115.083|115.083|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-15B"|10/18/2019 8:13:00|114.223|114.223|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|3/23/2017 14:13:00|115.269|115.269|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|4/21/2017 12:32:00|115.845|115.845|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|12/14/2018 13:23:00|115.092|115.092|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|3/22/2019 12:38:00|114.919|114.919|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|8/9/2019 12:13:00|114.943|114.943|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-47"|10/18/2019 9:04:00|114.660|114.660|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|1/28/2015 9:44:00|115.576|115.576|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|2/25/2016 10:35:00|115.250|115.250|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|4/21/2017 8:35:00|117.024|117.024|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|12/14/2018 9:48:00|114.945|114.945|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|3/22/2019 12:25:00|114.561|114.561|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|8/9/2019 9:00:00|115.091|115.091|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-5"|10/18/2019 8:16:00|114.143|114.143|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-8"|1/28/2015 13:53:00|115.739|115.739|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-8"|4/21/2017 8:27:00|116.480|116.480|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-8"|12/14/2018 13:14:00|114.932|114.932|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-8"|3/22/2019 13:00:00|114.721|114.721|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-8"|8/9/2019 12:19:00|114.868|114.868|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|1/7/2015 9:12:00|115.514|115.514|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|1/29/2015 14:20:00|115.672|115.672|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|9/8/2015 8:54:00|114.715|114.715|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|4/21/2017 8:08:00|116.581|116.581|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|12/14/2018 12:50:00|114.877|114.877|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|3/22/2019 12:07:00|114.404|114.404|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|8/9/2019 8:48:00|114.974|114.974|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-83"|10/18/2019 8:37:00|114.124|114.124|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|1/7/2015 9:26:00|115.604|115.604|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|1/29/2015 9:45:00|115.760|115.760|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|4/21/2017 8:25:00|116.363|116.363|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|12/14/2018 9:43:00|114.925|114.925|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|3/22/2019 13:08:00|114.608|114.608|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-84"|8/9/2019 9:18:00|114.745|114.745|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-90"|5/24/2018 8:11:00|116.546|116.546|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-90"|12/14/2018 13:23:00|115.003|115.003|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-90"|3/22/2019 12:36:00|114.772|114.772|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-90"|8/9/2019 12:17:00|114.818|114.818|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-90"|10/18/2019 9:06:00|114.449|114.449|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-91"|5/24/2018 8:54:00|117.360|117.360|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-91"|12/14/2018 12:41:00|115.034|115.034|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-91"|3/22/2019 11:56:00|114.650|114.650|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-91"|8/9/2019 8:40:00|114.940|114.940|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H4-91"|10/18/2019 8:50:00|114.342|114.342|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|8/29/2014 7:32:00|116.215|116.215|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|1/28/2015 13:11:00|115.761|115.761|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|4/21/2017 9:04:00|115.557|115.557|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|12/14/2018 13:51:00|115.480|115.480|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|3/22/2019 12:47:00|115.215|115.215|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H5-1A"|10/18/2019 7:58:00|115.069|115.069|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-H7-1"|1/24/2020 8:49:00|116.934|116.934|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|8/29/2014 9:08:00|115.475|115.475|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|2/2/2015 13:02:00|116.557|116.557|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|4/21/2017 12:47:00|117.416|117.416|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|12/14/2018 10:23:00|115.396|115.396|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|3/22/2019 13:33:00|115.106|115.106|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|8/9/2019 13:17:00|115.673|115.673|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|10/18/2019 7:39:00|115.015|115.015|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-100-43B"|2/3/2021 10:29:00|116.130|116.130|"MAN"|0.000|"No Adjustment"|"Provisional, Approved for Use"|
"699-101-45"|8/29/2014 9:14:00|116.233|116.233|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|9/19/2014 14:13:00|115.306|115.306|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|2/2/2015 10:18:00|116.979|116.979|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|9/8/2015 9:20:00|115.510|115.510|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|4/21/2017 12:56:00|117.744|117.744|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|3/12/2018 13:15:00|116.668|116.668|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|12/14/2018 10:32:00|115.833|115.833|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|3/22/2019 13:41:00|115.474|115.474|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|8/9/2019 13:25:00|116.175|116.175|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-101-45"|10/18/2019 7:47:00|115.300|115.300|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|3/8/2017 13:51:00|116.923|116.923|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|4/21/2017 12:15:00|116.932|116.932|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|12/14/2018 8:28:00|117.215|117.215|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|3/22/2019 11:37:00|117.176|117.176|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|8/9/2019 12:07:00|117.136|117.136|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-88-41A"|10/18/2019 6:43:00|117.124|117.124|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|3/31/2017 6:50:00|115.630|115.630|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|4/21/2017 7:57:00|115.996|115.996|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|12/14/2018 10:42:00|115.219|115.219|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|3/22/2019 11:45:00|114.817|114.817|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|8/9/2019 8:30:00|114.810|114.810|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-93-37A"|11/15/2019 10:12:00|114.661|114.661|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|3/23/2017 12:56:00|115.970|115.970|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|4/21/2017 9:30:00|115.973|115.973|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|3/12/2018 13:11:00|116.073|116.073|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|12/14/2018 8:36:00|116.226|116.226|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|3/22/2019 14:02:00|116.079|116.079|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|8/9/2019 13:37:00|116.024|116.024|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-94-41"|10/18/2019 6:50:00|115.970|115.970|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-95-45C"|1/24/2020 15:19:00|116.756|116.756|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-96-44"|2/13/2017 10:03:00|116.169|116.169|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|8/29/2014 12:35:00|116.192|116.192|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|2/2/2015 9:00:00|115.878|115.878|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|12/5/2016 13:04:00|114.875|114.875|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|4/21/2017 9:34:00|115.637|115.637|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|12/14/2018 9:01:00|115.055|115.055|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|3/22/2019 14:00:00|114.899|114.899|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|8/9/2019 12:42:00|114.860|114.860|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-41"|10/18/2019 7:53:00|114.512|114.512|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|8/29/2014 9:43:00|117.408|117.408|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|2/2/2015 13:54:00|117.182|117.182|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|4/21/2017 12:58:00|117.365|117.365|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|12/14/2018 9:08:00|117.508|117.508|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|5/3/2019 12:39:00|117.347|117.347|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|8/9/2019 8:08:00|117.374|117.374|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-45"|10/18/2019 7:13:00|117.310|117.310|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-47B"|3/7/2019 13:36:00|117.555|117.555|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-47B"|8/9/2019 7:29:00|117.607|117.607|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-47B"|10/11/2019 12:59:00|117.491|117.491|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-60"|5/22/2018 8:29:00|117.992|117.992|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-60"|11/30/2018 13:01:00|117.355|117.355|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-60"|8/9/2019 8:04:00|117.269|117.269|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-97-60"|10/18/2019 7:10:00|117.099|117.099|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|8/29/2014 13:16:00|116.178|116.178|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|2/2/2015 9:39:00|115.849|115.849|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|4/21/2017 9:39:00|116.422|116.422|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|12/14/2018 9:03:00|115.651|115.651|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|3/22/2019 13:52:00|115.517|115.517|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-98-43"|10/18/2019 7:25:00|115.178|115.178|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|8/29/2014 8:35:00|115.536|115.536|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|2/6/2015 12:45:00|116.116|116.116|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|4/21/2017 12:38:00|116.582|116.582|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|12/14/2018 10:14:00|115.110|115.110|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|3/22/2019 13:24:00|114.793|114.793|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|8/9/2019 13:05:00|115.488|115.488|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-41"|10/18/2019 7:31:00|114.616|114.616|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|8/29/2014 8:49:00|115.716|115.716|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|2/2/2015 12:42:00|116.118|116.118|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|4/21/2017 12:40:00|116.893|116.893|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|3/22/2019 13:28:00|115.100|115.100|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|8/9/2019 13:12:00|115.557|115.557|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-42B"|10/18/2019 7:35:00|114.808|114.808|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|8/29/2014 13:49:00|116.209|116.209|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|2/2/2015 13:35:00|116.298|116.298|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|4/21/2017 9:47:00|117.194|117.194|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|12/14/2018 9:17:00|115.935|115.935|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|3/22/2019 13:48:00|115.728|115.728|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|8/9/2019 7:39:00|116.014|116.014|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"699-99-44"|10/18/2019 7:22:00|115.588|115.588|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|6/10/2014 14:01:00|119.477|119.477|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|9/23/2015 8:18:00|117.916|117.916|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|1/31/2018 14:25:00|118.623|118.623|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|11/30/2018 7:52:00|118.145|118.145|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|3/29/2019 11:44:00|117.776|117.776|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|7/19/2019 7:10:00|118.224|118.224|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|10/11/2019 7:18:00|117.514|117.514|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-14"|2/21/2020 8:09:00|118.520|118.520|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|2/6/2015 8:40:00|118.831|118.831|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|2/26/2015 9:34:00|118.877|118.877|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|1/31/2018 14:35:00|118.584|118.584|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|11/30/2018 7:58:00|118.115|118.115|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|3/29/2019 11:50:00|117.767|117.767|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|7/19/2019 7:17:00|118.182|118.182|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|10/11/2019 7:14:00|117.536|117.536|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-50"|9/10/2021 7:47:00|117.996|117.996|"MAN"|0.000|"No Adjustment"|"Provisional, Approved for Use"|
"199-N-92A"|1/12/2015 13:25:00|118.684|118.684|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|2/26/2015 9:58:00|118.891|118.891|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|9/13/2017 9:34:00|117.824|117.824|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|1/31/2018 15:00:00|118.769|118.769|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|11/30/2018 8:11:00|117.721|117.721|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|3/29/2019 12:39:00|117.343|117.343|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|7/19/2019 7:37:00|118.144|118.144|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|10/11/2019 7:11:00|116.937|116.937|"MAN"|0.000|"No Adjustment"|"Final, Approved"|
"199-N-92A"|9/10/2021 7:46:00|117.038|117.038|"MAN"|0.000|"No Adjustment"|"Provisional, Approved for Use"|
