NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE
199-D5-151,2016-06-19,53.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-06-19,57.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-07-21,100.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-07-21,83.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-10-26,190.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-11-20,190.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-11-20,180.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2016-12-09,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-01-29,46.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-01-29,44.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-02-21,45.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-03-08,50.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-03-08,56.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-04-04,86.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-04-04,82.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-04-04,67.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-04-04,69.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-05-02,41.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-05-02,40.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-06-09,160.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-07-05,130.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-07-05,140.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-08-10,120.0,A,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-08-10,130.0,A,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-09-22,120.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-09-22,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-11-28,75.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2017-11-28,65.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2018-02-22,49.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2018-02-22,50.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2018-05-18,30.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2018-05-18,32.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2018-10-31,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-151,2019-03-06,37.6,H,"Routine (i.e., repetitive)",TASL
199-D5-151,2019-03-06,42.8,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2019-05-21,45.3,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2019-10-31,58.5,,"Routine (i.e., repetitive)",GEL
199-D5-151,2020-02-13,28.4,,"Routine (i.e., repetitive)",GEL
199-D5-151,2020-11-12,44.4,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2021-02-04,20.2,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2021-02-04,20.0,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2021-05-18,20.2,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2021-11-19,58.1,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-02-13,40.0,,In Process,FIELD
199-D5-151,2023-03-30,35.0,,In Process,FIELD
199-D5-151,2023-04-20,35.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-05-02,36.4,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-05-16,36.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-05-30,40.1,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-06-21,45.5,,Special Studies,RJ LEE
199-D5-151,2023-07-24,40.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-08-24,37.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-09-28,107.0,H,"Routine (i.e., repetitive)",GEL
199-D5-151,2023-10-25,33.5,,Special Studies,RJ LEE
199-D5-151,2023-11-14,37.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-151,2023-12-11,40.4,,Special Studies,RJ LEE
199-D5-152,2016-02-23,7.0,,Characterization,FIELD
199-D5-152,2016-02-23,10.0,,Characterization,FIELD
199-D5-152,2016-02-23,9.0,,Characterization,FIELD
199-D5-152,2016-03-02,6.4,,Characterization,TARL
199-D5-152,2016-03-02,5.8,,Characterization,TARL
199-D5-152,2016-05-24,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-05-24,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-06-24,8.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-06-24,9.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-07-21,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-07-21,9.9,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-10-26,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-10-26,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-11-20,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-11-20,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-12-09,9.2,,"Routine (i.e., repetitive)",TARL
199-D5-152,2016-12-09,9.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-01-29,7.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-01-29,8.6,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-02-21,8.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-02-21,8.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-03-08,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-03-08,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-04-04,6.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-04-04,6.9,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-05-02,7.1,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-06-09,6.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-06-09,7.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-07-05,16.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-08-10,13.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-08-10,15.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-09-22,21.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-09-22,22.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-11-28,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2017-11-28,15.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-02-22,12.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-02-22,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-05-18,8.2,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-05-18,8.1,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-10-31,8.0,,"Routine (i.e., repetitive)",TARL
199-D5-152,2018-10-31,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,2019-02-27,9.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,2019-02-27,9.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,2019-05-21,9.67,,"Routine (i.e., repetitive)",GEL
199-D5-152,2019-10-31,7.16,,"Routine (i.e., repetitive)",GEL
199-D5-152,2020-02-13,8.06,,"Routine (i.e., repetitive)",GEL
199-D5-152,2020-11-12,7.8,H,"Routine (i.e., repetitive)",GEL
199-D5-152,2021-02-04,9.61,H,"Routine (i.e., repetitive)",GEL
199-D5-152,2021-05-18,11.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2021-11-19,6.61,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2022-11-14,4.86,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-04-20,4.51,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-05-02,3.04,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-05-16,3.59,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-05-16,3.74,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-05-31,3.72,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-06-13,4.09,,Special Studies,RJ LEE
199-D5-152,2023-07-11,5.79,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-07-11,5.68,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-08-10,5.39,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,2023-09-13,4.82,,"Routine (i.e., repetitive)",GEL
199-D5-152,2023-10-16,5.47,,Special Studies,RJ LEE
199-D5-152,2023-11-13,6.12,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2016-06-15,-5.0,G,Characterization,FIELD
199-D5-160,2016-06-27,38.0,,Characterization,FIELD
199-D5-160,2016-06-27,39.0,,Characterization,FIELD
199-D5-160,2016-07-19,50.0,,Characterization,TARL
199-D5-160,2016-07-19,53.0,,Characterization,TARL
199-D5-160,2016-10-26,88.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2016-10-26,91.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-02-02,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-03-08,130.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-04-04,180.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-05-02,140.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-05-02,120.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-06-13,150.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-06-13,140.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-07-05,110.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-08-07,79.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-08-07,78.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-09-29,79.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-09-29,81.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-10-19,77.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-10-19,78.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-11-16,80.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-11-16,79.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2017-12-08,100.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-01-18,100.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-01-18,99.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-02-21,83.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-02-21,84.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-03-19,68.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-03-19,69.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-04-24,55.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-04-24,59.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-05-16,62.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-05-16,61.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-06-27,66.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-07-23,69.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-07-23,68.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-08-16,69.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-09-21,230.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-11-16,350.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2018-11-16,360.0,,"Routine (i.e., repetitive)",TARL
199-D5-160,2019-05-10,263.0,H,"Routine (i.e., repetitive)",GEL
199-D5-160,2019-10-31,175.0,,"Routine (i.e., repetitive)",GEL
199-D5-160,2019-10-31,171.0,,"Routine (i.e., repetitive)",GEL
199-D5-160,2020-11-12,83.4,H,"Routine (i.e., repetitive)",GEL
199-D5-160,2020-11-12,83.3,H,"Routine (i.e., repetitive)",GEL
199-D5-160,2021-04-19,74.5,H,"Routine (i.e., repetitive)",GEL
199-D5-160,2021-11-17,117.0,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-03-30,1.0,,In Process,FIELD
199-D5-160,2023-04-20,16.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-05-02,14.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-05-16,14.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-05-30,4.92,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-06-21,7.21,,Special Studies,RJ LEE
199-D5-160,2023-07-24,6.77,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-08-24,10.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-09-28,5.91,,"Routine (i.e., repetitive)",GEL
199-D5-160,2023-10-25,10.1,,Special Studies,RJ LEE
199-D5-160,2023-11-14,8.49,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,2023-12-11,13.1,,Special Studies,RJ LEE
199-D5-17,2015-01-27,18.2,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-01-27,20.0,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-04-10,11.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-04-10,17.1,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-06-26,11.9,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-06-26,12.4,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-10-23,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,2015-10-23,9.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,2016-10-24,6.5,,"Routine (i.e., repetitive)",TARL
199-D5-17,2016-10-24,6.8,,"Routine (i.e., repetitive)",TARL
199-D5-17,2017-10-12,4.3,,"Routine (i.e., repetitive)",TARL
199-D5-17,2017-10-12,4.2,,"Routine (i.e., repetitive)",TARL
199-D5-17,2018-10-05,3.4,,"Routine (i.e., repetitive)",TARL
199-D5-17,2018-10-05,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-17,2019-10-17,6.72,,"Routine (i.e., repetitive)",GEL
199-D5-17,2020-10-15,4.66,,"Routine (i.e., repetitive)",GEL
199-D5-17,2021-10-14,4.78,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,2022-10-04,5.98,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,2023-04-19,6.18,,Special Studies,RJ LEE
199-D5-17,2023-06-15,3.5,,Special Studies,RJ LEE
199-D5-17,2023-08-17,4.98,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,2023-10-17,2.96,,Special Studies,RJ LEE
199-D5-33,2014-01-31,9.6,,"Routine (i.e., repetitive)",WSCF
199-D5-33,2014-04-08,12.3,,"Routine (i.e., repetitive)",WSCF
199-D5-33,2015-01-30,33.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-01-30,33.6,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-04-10,31.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-04-10,33.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-06-26,46.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-06-26,46.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-06-26,49.9,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-06-26,47.3,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-10-16,10.0,,"Routine (i.e., repetitive)",TARL
199-D5-33,2015-10-16,11.0,,"Routine (i.e., repetitive)",TARL
199-D5-33,2016-01-18,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,2016-04-13,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,2016-07-19,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,2022-11-15,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,2023-04-19,2.5,,Special Studies,RJ LEE
199-D5-33,2023-05-09,2.5,,Special Studies,RJ LEE
199-D5-33,2023-06-19,2.5,,Special Studies,RJ LEE
199-D5-33,2023-07-12,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,2023-08-22,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,2023-09-13,1.3,,"Routine (i.e., repetitive)",GEL
199-D5-33,2023-10-05,2.5,,Special Studies,RJ LEE
199-D5-33,2023-11-13,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,2014-02-14,247.0,,"Routine (i.e., repetitive)",WSCF
199-D5-34,2014-03-07,262.0,,Special Studies,WSCF
199-D5-34,2014-03-21,270.0,,"Routine (i.e., repetitive)",WSCF
199-D5-34,2014-04-04,244.0,,"Routine (i.e., repetitive)",WSCF
199-D5-34,2014-04-18,168.0,,"Routine (i.e., repetitive)",WSCF
199-D5-34,2014-04-30,136.0,,"Routine (i.e., repetitive)",WSCF
199-D5-34,2014-12-09,425.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2014-12-09,420.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-01-27,300.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-01-27,303.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-02-19,325.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-02-19,323.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-03-24,388.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-03-24,389.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-04-16,577.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-04-16,580.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-05-13,614.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-05-13,611.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-06-14,543.0,A,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-06-14,546.0,A,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-07-27,474.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-07-27,468.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-07-28,488.0,,In Process,FIELD
199-D5-34,2015-07-29,488.0,,In Process,FIELD
199-D5-34,2015-08-03,466.0,,In Process,FIELD
199-D5-34,2015-08-04,483.0,,In Process,FIELD
199-D5-34,2015-08-05,473.0,,In Process,FIELD
199-D5-34,2015-08-06,469.0,,In Process,FIELD
199-D5-34,2015-08-10,460.0,,In Process,FIELD
199-D5-34,2015-08-11,452.0,,In Process,FIELD
199-D5-34,2015-08-12,448.0,,In Process,FIELD
199-D5-34,2015-08-12,460.0,H,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-08-12,570.0,H,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-08-13,446.0,,In Process,FIELD
199-D5-34,2015-08-13,440.0,,In Process,FIELD
199-D5-34,2015-08-18,425.0,,In Process,FIELD
199-D5-34,2015-08-19,432.0,,In Process,FIELD
199-D5-34,2015-08-19,427.0,,In Process,FIELD
199-D5-34,2015-08-20,423.0,,In Process,FIELD
199-D5-34,2015-08-24,419.0,,In Process,FIELD
199-D5-34,2015-09-01,396.0,,In Process,FIELD
199-D5-34,2015-09-10,371.0,,In Process,FIELD
199-D5-34,2015-09-10,380.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-09-16,328.0,,In Process,FIELD
199-D5-34,2015-09-23,359.0,,In Process,FIELD
199-D5-34,2015-10-01,358.0,,In Process,FIELD
199-D5-34,2015-10-06,344.0,,In Process,FIELD
199-D5-34,2015-10-14,335.0,,In Process,FIELD
199-D5-34,2015-10-19,350.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-10-19,334.0,,In Process,FIELD
199-D5-34,2015-10-20,325.0,,In Process,FIELD
199-D5-34,2015-10-29,313.0,,In Process,FIELD
199-D5-34,2015-11-05,293.0,,In Process,FIELD
199-D5-34,2015-11-09,306.0,,In Process,FIELD
199-D5-34,2015-11-11,290.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-11-18,264.0,,In Process,FIELD
199-D5-34,2015-11-24,280.0,,In Process,FIELD
199-D5-34,2015-12-01,270.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-12-01,260.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2015-12-03,271.0,,In Process,FIELD
199-D5-34,2015-12-07,263.0,,In Process,FIELD
199-D5-34,2015-12-15,255.0,,In Process,FIELD
199-D5-34,2015-12-21,255.0,,In Process,FIELD
199-D5-34,2015-12-28,238.0,,In Process,FIELD
199-D5-34,2016-01-04,225.0,,In Process,FIELD
199-D5-34,2016-01-07,220.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-01-14,231.0,,In Process,FIELD
199-D5-34,2016-01-18,235.0,,In Process,FIELD
199-D5-34,2016-02-03,211.0,,In Process,FIELD
199-D5-34,2016-02-08,195.0,,In Process,FIELD
199-D5-34,2016-02-18,205.0,,In Process,FIELD
199-D5-34,2016-02-22,202.0,,In Process,FIELD
199-D5-34,2016-02-29,180.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-03-01,196.0,,In Process,FIELD
199-D5-34,2016-03-07,190.0,,In Process,FIELD
199-D5-34,2016-03-15,187.0,,In Process,FIELD
199-D5-34,2016-03-22,179.0,,In Process,FIELD
199-D5-34,2016-03-28,174.0,,In Process,FIELD
199-D5-34,2016-04-04,169.0,,In Process,FIELD
199-D5-34,2016-04-11,168.0,,In Process,FIELD
199-D5-34,2016-04-18,164.0,,In Process,FIELD
199-D5-34,2016-04-25,165.0,,In Process,FIELD
199-D5-34,2016-05-02,144.0,,In Process,FIELD
199-D5-34,2016-05-11,149.0,,In Process,FIELD
199-D5-34,2016-05-17,147.0,,In Process,FIELD
199-D5-34,2016-05-23,142.0,,In Process,FIELD
199-D5-34,2016-05-26,140.0,H,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-06-02,148.0,,In Process,FIELD
199-D5-34,2016-06-08,140.0,,In Process,FIELD
199-D5-34,2016-06-14,132.0,,In Process,FIELD
199-D5-34,2016-06-20,119.0,,In Process,FIELD
199-D5-34,2016-06-27,104.0,,In Process,FIELD
199-D5-34,2016-07-05,132.0,,In Process,FIELD
199-D5-34,2016-07-19,111.0,,In Process,FIELD
199-D5-34,2016-07-25,115.0,,In Process,FIELD
199-D5-34,2016-08-01,107.0,,In Process,FIELD
199-D5-34,2016-08-02,115.0,,In Process,FIELD
199-D5-34,2016-08-10,115.0,,In Process,FIELD
199-D5-34,2016-08-15,115.0,,In Process,FIELD
199-D5-34,2016-08-17,100.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-08-25,105.0,,In Process,FIELD
199-D5-34,2016-08-30,106.0,,In Process,FIELD
199-D5-34,2016-09-06,110.0,,In Process,FIELD
199-D5-34,2016-09-21,128.0,,In Process,FIELD
199-D5-34,2016-09-28,88.0,,In Process,FIELD
199-D5-34,2016-10-05,92.0,,In Process,FIELD
199-D5-34,2016-10-12,93.0,,In Process,FIELD
199-D5-34,2016-10-19,93.0,,In Process,FIELD
199-D5-34,2016-10-26,94.0,,In Process,FIELD
199-D5-34,2016-11-02,92.0,,In Process,FIELD
199-D5-34,2016-11-09,89.0,,In Process,FIELD
199-D5-34,2016-11-10,80.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-11-10,89.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2016-11-16,78.0,,In Process,FIELD
199-D5-34,2016-11-21,94.0,,In Process,FIELD
199-D5-34,2016-11-30,90.0,,In Process,FIELD
199-D5-34,2016-12-14,85.0,,In Process,FIELD
199-D5-34,2017-01-16,91.0,,In Process,FIELD
199-D5-34,2017-02-02,80.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-02-02,79.0,Q,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-02-02,98.0,Q,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-02-07,82.0,,In Process,FIELD
199-D5-34,2017-03-20,69.0,,In Process,FIELD
199-D5-34,2017-04-12,77.0,,In Process,FIELD
199-D5-34,2017-05-01,79.0,,In Process,FIELD
199-D5-34,2017-06-06,73.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-06-06,72.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-06-08,79.0,,In Process,FIELD
199-D5-34,2017-07-05,70.0,,In Process,FIELD
199-D5-34,2017-08-07,68.0,,In Process,FIELD
199-D5-34,2017-08-15,63.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-09-20,64.0,,In Process,FIELD
199-D5-34,2017-10-12,78.0,,In Process,FIELD
199-D5-34,2017-11-08,58.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-11-08,57.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2017-11-13,56.0,,In Process,FIELD
199-D5-34,2017-12-06,71.0,,In Process,FIELD
199-D5-34,2018-02-07,24.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-02-07,23.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-02-21,70.0,,In Process,FIELD
199-D5-34,2018-03-14,77.0,,In Process,FIELD
199-D5-34,2018-04-05,68.0,,In Process,FIELD
199-D5-34,2018-05-10,82.0,,In Process,FIELD
199-D5-34,2018-05-30,75.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-05-30,73.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-06-11,76.0,,In Process,FIELD
199-D5-34,2018-07-09,67.0,,In Process,FIELD
199-D5-34,2018-08-02,54.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-08-02,52.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-08-02,51.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-08-06,57.0,,In Process,FIELD
199-D5-34,2018-09-11,60.0,,In Process,FIELD
199-D5-34,2018-10-11,44.0,,In Process,FIELD
199-D5-34,2018-11-07,46.0,,In Process,FIELD
199-D5-34,2018-11-29,48.0,A,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-11-29,49.0,A,"Routine (i.e., repetitive)",TARL
199-D5-34,2018-12-03,47.0,,In Process,FIELD
199-D5-34,2019-01-10,50.0,,In Process,FIELD
199-D5-34,2019-02-06,40.0,,"Routine (i.e., repetitive)",TARL
199-D5-34,2019-02-07,42.0,,In Process,FIELD
199-D5-34,2019-03-06,35.0,,In Process,FIELD
199-D5-34,2019-04-01,44.0,,In Process,FIELD
199-D5-34,2019-05-09,42.0,,In Process,FIELD
199-D5-34,2019-05-28,40.4,,"Routine (i.e., repetitive)",GEL
199-D5-34,2019-06-17,47.0,,In Process,FIELD
199-D5-34,2019-07-01,44.0,,In Process,FIELD
199-D5-34,2019-08-05,42.0,,In Process,FIELD
199-D5-34,2019-08-19,36.4,H,"Routine (i.e., repetitive)",GEL
199-D5-34,2019-10-07,35.0,,In Process,FIELD
199-D5-34,2019-11-07,31.0,,In Process,FIELD
199-D5-34,2019-11-21,26.7,H,"Routine (i.e., repetitive)",GEL
199-D5-34,2019-12-16,31.0,,In Process,FIELD
199-D5-34,2020-01-07,20.0,,In Process,FIELD
199-D5-34,2020-02-13,30.0,,In Process,FIELD
