NAME,DATE,STD_VALUE_RPTD,REVIEW_QUALIFIER,COLLECTION_PURPOSE_DESC,LAB_CODE
199-D5-152,4/4/2017,6.9,,"Routine (i.e., repetitive)",TARL
199-D5-152,5/2/2017,7.1,,"Routine (i.e., repetitive)",TARL
199-D5-152,6/9/2017,6.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,6/9/2017,7,,"Routine (i.e., repetitive)",TARL
199-D5-152,7/5/2017,16,,"Routine (i.e., repetitive)",TARL
199-D5-152,8/10/2017,13,,"Routine (i.e., repetitive)",TARL
199-D5-152,8/10/2017,15,,"Routine (i.e., repetitive)",TARL
199-D5-152,9/22/2017,21,,"Routine (i.e., repetitive)",TARL
199-D5-152,9/22/2017,22,,"Routine (i.e., repetitive)",TARL
199-D5-152,11/28/2017,12,,"Routine (i.e., repetitive)",TARL
199-D5-152,11/28/2017,15,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/22/2018,12,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/22/2018,11,,"Routine (i.e., repetitive)",TARL
199-D5-152,5/18/2018,8.2,,"Routine (i.e., repetitive)",TARL
199-D5-152,5/18/2018,8.1,,"Routine (i.e., repetitive)",TARL
199-D5-152,10/31/2018,8,,"Routine (i.e., repetitive)",TARL
199-D5-152,10/31/2018,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/27/2019,9.3,,"Routine (i.e., repetitive)",TARL
199-D5-152,2/27/2019,9.7,,"Routine (i.e., repetitive)",TARL
199-D5-152,5/21/2019,9.67,,"Routine (i.e., repetitive)",GEL
199-D5-152,10/31/2019,7.16,,"Routine (i.e., repetitive)",GEL
199-D5-152,2/13/2020,8.06,,"Routine (i.e., repetitive)",GEL
199-D5-152,11/12/2020,7.8,H,"Routine (i.e., repetitive)",GEL
199-D5-152,2/4/2021,9.61,H,"Routine (i.e., repetitive)",GEL
199-D5-152,5/18/2021,11.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,11/19/2021,6.61,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,11/14/2022,4.86,,,
199-D5-152,11/14/2022,4.86,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,4/20/2023,4.51,,,
199-D5-152,4/20/2023,4.51,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,5/2/2023,3.04,,,
199-D5-152,5/2/2023,3.04,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,5/16/2023,3.59,,,
199-D5-152,5/16/2023,3.74,,,
199-D5-152,5/16/2023,3.59,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,5/16/2023,3.74,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,5/31/2023,3.72,,,
199-D5-152,5/31/2023,3.72,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,6/13/2023,4.09,,,
199-D5-152,6/13/2023,4.09,,Special Studies,RJ LEE
199-D5-152,7/11/2023,5.79,,,
199-D5-152,7/11/2023,5.68,,,
199-D5-152,7/11/2023,5.79,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,7/11/2023,5.68,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,8/10/2023,5.39,,,
199-D5-152,8/10/2023,5.39,,"Routine (i.e., repetitive)",RJ LEE
199-D5-152,9/13/2023,4.82,,,
199-D5-152,9/13/2023,4.82,,"Routine (i.e., repetitive)",GEL
199-D5-152,10/16/2023,5.47,,Special Studies,RJ LEE
199-D5-152,11/13/2023,6.12,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,6/15/2016,-5,G,Characterization,FIELD
199-D5-160,6/15/2016,-5,,Characterization,FIELD
199-D5-160,6/27/2016,38,,Characterization,FIELD
199-D5-160,6/27/2016,39,,Characterization,FIELD
199-D5-160,7/19/2016,50,,Characterization,TARL
199-D5-160,7/19/2016,53,,Characterization,TARL
199-D5-160,10/26/2016,88,,"Routine (i.e., repetitive)",TARL
199-D5-160,10/26/2016,91,,"Routine (i.e., repetitive)",TARL
199-D5-160,2/2/2017,110,,"Routine (i.e., repetitive)",TARL
199-D5-160,3/8/2017,130,,"Routine (i.e., repetitive)",TARL
199-D5-160,4/4/2017,180,,"Routine (i.e., repetitive)",TARL
199-D5-160,5/2/2017,140,,"Routine (i.e., repetitive)",TARL
199-D5-160,5/2/2017,120,,"Routine (i.e., repetitive)",TARL
199-D5-160,6/13/2017,150,,"Routine (i.e., repetitive)",TARL
199-D5-160,6/13/2017,140,,"Routine (i.e., repetitive)",TARL
199-D5-160,7/5/2017,110,,"Routine (i.e., repetitive)",TARL
199-D5-160,8/7/2017,79,,"Routine (i.e., repetitive)",TARL
199-D5-160,8/7/2017,78,,"Routine (i.e., repetitive)",TARL
199-D5-160,9/29/2017,79,,"Routine (i.e., repetitive)",TARL
199-D5-160,9/29/2017,81,,"Routine (i.e., repetitive)",TARL
199-D5-160,10/19/2017,77,,"Routine (i.e., repetitive)",TARL
199-D5-160,10/19/2017,78,,"Routine (i.e., repetitive)",TARL
199-D5-160,11/16/2017,80,,"Routine (i.e., repetitive)",TARL
199-D5-160,11/16/2017,79,,"Routine (i.e., repetitive)",TARL
199-D5-160,12/8/2017,100,,"Routine (i.e., repetitive)",TARL
199-D5-160,1/18/2018,100,,"Routine (i.e., repetitive)",TARL
199-D5-160,1/18/2018,99,,"Routine (i.e., repetitive)",TARL
199-D5-160,2/21/2018,83,,"Routine (i.e., repetitive)",TARL
199-D5-160,2/21/2018,84,,"Routine (i.e., repetitive)",TARL
199-D5-160,3/19/2018,68,,"Routine (i.e., repetitive)",TARL
199-D5-160,3/19/2018,69,,"Routine (i.e., repetitive)",TARL
199-D5-160,4/24/2018,55,,"Routine (i.e., repetitive)",TARL
199-D5-160,4/24/2018,59,,"Routine (i.e., repetitive)",TARL
199-D5-160,5/16/2018,62,,"Routine (i.e., repetitive)",TARL
199-D5-160,5/16/2018,61,,"Routine (i.e., repetitive)",TARL
199-D5-160,6/27/2018,66,,"Routine (i.e., repetitive)",TARL
199-D5-160,7/23/2018,69,,"Routine (i.e., repetitive)",TARL
199-D5-160,7/23/2018,68,,"Routine (i.e., repetitive)",TARL
199-D5-160,8/16/2018,69,,"Routine (i.e., repetitive)",TARL
199-D5-160,9/21/2018,230,,"Routine (i.e., repetitive)",TARL
199-D5-160,11/16/2018,350,,"Routine (i.e., repetitive)",TARL
199-D5-160,11/16/2018,360,,"Routine (i.e., repetitive)",TARL
199-D5-160,5/10/2019,263,H,"Routine (i.e., repetitive)",GEL
199-D5-160,10/31/2019,175,,"Routine (i.e., repetitive)",GEL
199-D5-160,10/31/2019,171,,"Routine (i.e., repetitive)",GEL
199-D5-160,11/12/2020,83.4,H,"Routine (i.e., repetitive)",GEL
199-D5-160,11/12/2020,83.3,H,"Routine (i.e., repetitive)",GEL
199-D5-160,4/19/2021,74.5,H,"Routine (i.e., repetitive)",GEL
199-D5-160,11/17/2021,117,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,3/30/2023,1,,,
199-D5-160,3/30/2023,1,,In Process,FIELD
199-D5-160,4/20/2023,16.2,,,
199-D5-160,4/20/2023,16.2,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,5/2/2023,14.5,,,
199-D5-160,5/2/2023,14.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,5/16/2023,14.7,,,
199-D5-160,5/16/2023,14.7,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,5/30/2023,4.92,,,
199-D5-160,5/30/2023,4.92,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,6/21/2023,7.21,,,
199-D5-160,6/21/2023,7.21,,Special Studies,RJ LEE
199-D5-160,7/24/2023,6.77,,,
199-D5-160,7/24/2023,6.77,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,8/24/2023,10.3,,,
199-D5-160,8/24/2023,10.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,9/28/2023,5.91,,"Routine (i.e., repetitive)",GEL
199-D5-160,10/25/2023,10.1,,Special Studies,RJ LEE
199-D5-160,11/14/2023,8.49,,"Routine (i.e., repetitive)",RJ LEE
199-D5-160,12/11/2023,13.1,,Special Studies,RJ LEE
199-D5-17,1/27/2015,18.2,,"Routine (i.e., repetitive)",TARL
199-D5-17,1/27/2015,20,,"Routine (i.e., repetitive)",TARL
199-D5-17,4/10/2015,11.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,4/10/2015,17.1,,"Routine (i.e., repetitive)",TARL
199-D5-17,6/26/2015,11.9,,"Routine (i.e., repetitive)",TARL
199-D5-17,6/26/2015,12.4,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/23/2015,8.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/23/2015,9.7,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/24/2016,6.5,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/24/2016,6.8,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/12/2017,4.3,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/12/2017,4.2,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/5/2018,3.4,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/5/2018,4.5,,"Routine (i.e., repetitive)",TARL
199-D5-17,10/17/2019,6.72,,"Routine (i.e., repetitive)",GEL
199-D5-17,10/15/2020,4.66,,"Routine (i.e., repetitive)",GEL
199-D5-17,10/14/2021,4.78,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,10/4/2022,5.98,,,
199-D5-17,10/4/2022,5.98,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,4/19/2023,6.18,,,
199-D5-17,4/19/2023,6.18,,Special Studies,RJ LEE
199-D5-17,6/15/2023,3.5,,,
199-D5-17,6/15/2023,3.5,,Special Studies,RJ LEE
199-D5-17,8/17/2023,4.98,,,
199-D5-17,8/17/2023,4.98,,"Routine (i.e., repetitive)",RJ LEE
199-D5-17,10/17/2023,2.96,,Special Studies,RJ LEE
199-D5-33,1/31/2014,9.6,,"Routine (i.e., repetitive)",WSCF
199-D5-33,4/8/2014,12.3,,"Routine (i.e., repetitive)",WSCF
199-D5-33,1/30/2015,33.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,1/30/2015,33.6,,"Routine (i.e., repetitive)",TARL
199-D5-33,4/10/2015,31.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,4/10/2015,33.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,6/26/2015,46.8,,"Routine (i.e., repetitive)",TARL
199-D5-33,6/26/2015,46.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,6/26/2015,49.9,,"Routine (i.e., repetitive)",TARL
199-D5-33,6/26/2015,47.3,,"Routine (i.e., repetitive)",TARL
199-D5-33,10/16/2015,10,,"Routine (i.e., repetitive)",TARL
199-D5-33,10/16/2015,11,,"Routine (i.e., repetitive)",TARL
199-D5-33,1/18/2016,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,4/13/2016,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,7/19/2016,1.5,,"Routine (i.e., repetitive)",TARL
199-D5-33,11/15/2022,2.5,,,
199-D5-33,11/15/2022,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,4/19/2023,2.5,,,
199-D5-33,4/19/2023,2.5,,Special Studies,RJ LEE
199-D5-33,5/9/2023,2.5,,,
199-D5-33,5/9/2023,2.5,,Special Studies,RJ LEE
199-D5-33,6/19/2023,2.5,,,
199-D5-33,6/19/2023,2.5,,Special Studies,RJ LEE
199-D5-33,7/12/2023,2.5,,,
199-D5-33,7/12/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,8/22/2023,2.5,,,
199-D5-33,8/22/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-33,9/13/2023,1.3,,,
199-D5-33,9/13/2023,1.3,,"Routine (i.e., repetitive)",GEL
199-D5-33,10/5/2023,2.5,,Special Studies,RJ LEE
199-D5-33,11/13/2023,2.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,2/14/2014,247,,"Routine (i.e., repetitive)",WSCF
199-D5-34,3/7/2014,262,,Special Studies,WSCF
199-D5-34,3/21/2014,270,,"Routine (i.e., repetitive)",WSCF
199-D5-34,4/4/2014,244,,"Routine (i.e., repetitive)",WSCF
199-D5-34,4/18/2014,168,,"Routine (i.e., repetitive)",WSCF
199-D5-34,4/30/2014,136,,"Routine (i.e., repetitive)",WSCF
199-D5-34,12/9/2014,425,,"Routine (i.e., repetitive)",TARL
199-D5-34,12/9/2014,420,,"Routine (i.e., repetitive)",TARL
199-D5-34,1/27/2015,300,,"Routine (i.e., repetitive)",TARL
199-D5-34,1/27/2015,303,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/19/2015,325,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/19/2015,323,,"Routine (i.e., repetitive)",TARL
199-D5-34,3/24/2015,388,,"Routine (i.e., repetitive)",TARL
199-D5-34,3/24/2015,389,,"Routine (i.e., repetitive)",TARL
199-D5-34,4/16/2015,577,,"Routine (i.e., repetitive)",TARL
199-D5-34,4/16/2015,580,,"Routine (i.e., repetitive)",TARL
199-D5-34,5/13/2015,614,,"Routine (i.e., repetitive)",TARL
199-D5-34,5/13/2015,611,,"Routine (i.e., repetitive)",TARL
199-D5-34,6/14/2015,543,A,"Routine (i.e., repetitive)",TARL
199-D5-34,6/14/2015,546,A,"Routine (i.e., repetitive)",TARL
199-D5-34,7/27/2015,474,,"Routine (i.e., repetitive)",TARL
199-D5-34,7/27/2015,468,,"Routine (i.e., repetitive)",TARL
199-D5-34,7/28/2015,488,,In Process,FIELD
199-D5-34,7/29/2015,488,,In Process,FIELD
199-D5-34,8/3/2015,466,,In Process,FIELD
199-D5-34,8/4/2015,483,,In Process,FIELD
199-D5-34,8/5/2015,473,,In Process,FIELD
199-D5-34,8/6/2015,469,,In Process,FIELD
199-D5-34,8/10/2015,460,,In Process,FIELD
199-D5-34,8/11/2015,452,,In Process,FIELD
199-D5-34,8/12/2015,448,,In Process,FIELD
199-D5-34,8/12/2015,460,H,"Routine (i.e., repetitive)",TARL
199-D5-34,8/12/2015,570,H,"Routine (i.e., repetitive)",TARL
199-D5-34,8/13/2015,446,,In Process,FIELD
199-D5-34,8/13/2015,440,,In Process,FIELD
199-D5-34,8/18/2015,425,,In Process,FIELD
199-D5-34,8/19/2015,432,,In Process,FIELD
199-D5-34,8/19/2015,427,,In Process,FIELD
199-D5-34,8/20/2015,423,,In Process,FIELD
199-D5-34,8/24/2015,419,,In Process,FIELD
199-D5-34,9/1/2015,396,,In Process,FIELD
199-D5-34,9/10/2015,371,,In Process,FIELD
199-D5-34,9/10/2015,380,,"Routine (i.e., repetitive)",TARL
199-D5-34,9/16/2015,328,,In Process,FIELD
199-D5-34,9/23/2015,359,,In Process,FIELD
199-D5-34,10/1/2015,358,,In Process,FIELD
199-D5-34,10/6/2015,344,,In Process,FIELD
199-D5-34,10/14/2015,335,,In Process,FIELD
199-D5-34,10/19/2015,350,,"Routine (i.e., repetitive)",TARL
199-D5-34,10/19/2015,334,,In Process,FIELD
199-D5-34,10/20/2015,325,,In Process,FIELD
199-D5-34,10/29/2015,313,,In Process,FIELD
199-D5-34,11/5/2015,293,,In Process,FIELD
199-D5-34,11/9/2015,306,,In Process,FIELD
199-D5-34,11/11/2015,290,,"Routine (i.e., repetitive)",TARL
199-D5-34,11/18/2015,264,,In Process,FIELD
199-D5-34,11/24/2015,280,,In Process,FIELD
199-D5-34,12/1/2015,270,,"Routine (i.e., repetitive)",TARL
199-D5-34,12/1/2015,260,,"Routine (i.e., repetitive)",TARL
199-D5-34,12/3/2015,271,,In Process,FIELD
199-D5-34,12/7/2015,263,,In Process,FIELD
199-D5-34,12/15/2015,255,,In Process,FIELD
199-D5-34,12/21/2015,255,,In Process,FIELD
199-D5-34,12/28/2015,238,,In Process,FIELD
199-D5-34,1/4/2016,225,,In Process,FIELD
199-D5-34,1/7/2016,220,,"Routine (i.e., repetitive)",TARL
199-D5-34,1/14/2016,231,,In Process,FIELD
199-D5-34,1/18/2016,235,,In Process,FIELD
199-D5-34,2/3/2016,211,,In Process,FIELD
199-D5-34,2/8/2016,195,,In Process,FIELD
199-D5-34,2/18/2016,205,,In Process,FIELD
199-D5-34,2/22/2016,202,,In Process,FIELD
199-D5-34,2/29/2016,180,,"Routine (i.e., repetitive)",TARL
199-D5-34,3/1/2016,196,,In Process,FIELD
199-D5-34,3/7/2016,190,,In Process,FIELD
199-D5-34,3/15/2016,187,,In Process,FIELD
199-D5-34,3/22/2016,179,,In Process,FIELD
199-D5-34,3/28/2016,174,,In Process,FIELD
199-D5-34,4/4/2016,169,,In Process,FIELD
199-D5-34,4/11/2016,168,,In Process,FIELD
199-D5-34,4/18/2016,164,,In Process,FIELD
199-D5-34,4/25/2016,165,,In Process,FIELD
199-D5-34,5/2/2016,144,,In Process,FIELD
199-D5-34,5/11/2016,149,,In Process,FIELD
199-D5-34,5/17/2016,147,,In Process,FIELD
199-D5-34,5/23/2016,142,,In Process,FIELD
199-D5-34,5/26/2016,140,H,"Routine (i.e., repetitive)",TARL
199-D5-34,6/2/2016,148,,In Process,FIELD
199-D5-34,6/8/2016,140,,In Process,FIELD
199-D5-34,6/14/2016,132,,In Process,FIELD
199-D5-34,6/20/2016,119,,In Process,FIELD
199-D5-34,6/27/2016,104,,In Process,FIELD
199-D5-34,7/5/2016,132,,In Process,FIELD
199-D5-34,7/19/2016,111,,In Process,FIELD
199-D5-34,7/25/2016,115,,In Process,FIELD
199-D5-34,8/1/2016,107,,In Process,FIELD
199-D5-34,8/2/2016,115,,In Process,FIELD
199-D5-34,8/10/2016,115,,In Process,FIELD
199-D5-34,8/15/2016,115,,In Process,FIELD
199-D5-34,8/17/2016,100,,"Routine (i.e., repetitive)",TARL
199-D5-34,8/25/2016,105,,In Process,FIELD
199-D5-34,8/30/2016,106,,In Process,FIELD
199-D5-34,9/6/2016,110,,In Process,FIELD
199-D5-34,9/21/2016,128,,In Process,FIELD
199-D5-34,9/28/2016,88,,In Process,FIELD
199-D5-34,10/5/2016,92,,In Process,FIELD
199-D5-34,10/12/2016,93,,In Process,FIELD
199-D5-34,10/19/2016,93,,In Process,FIELD
199-D5-34,10/26/2016,94,,In Process,FIELD
199-D5-34,11/2/2016,92,,In Process,FIELD
199-D5-34,11/9/2016,89,,In Process,FIELD
199-D5-34,11/10/2016,80,,"Routine (i.e., repetitive)",TARL
199-D5-34,11/10/2016,89,,"Routine (i.e., repetitive)",TARL
199-D5-34,11/16/2016,78,,In Process,FIELD
199-D5-34,11/21/2016,94,,In Process,FIELD
199-D5-34,11/30/2016,90,,In Process,FIELD
199-D5-34,12/14/2016,85,,In Process,FIELD
199-D5-34,1/16/2017,91,,In Process,FIELD
199-D5-34,2/2/2017,80,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/2/2017,79,Q,"Routine (i.e., repetitive)",TARL
199-D5-34,2/2/2017,98,Q,"Routine (i.e., repetitive)",TARL
199-D5-34,2/7/2017,82,,In Process,FIELD
199-D5-34,3/20/2017,69,,In Process,FIELD
199-D5-34,4/12/2017,77,,In Process,FIELD
199-D5-34,5/1/2017,79,,In Process,FIELD
199-D5-34,6/6/2017,73,,"Routine (i.e., repetitive)",TARL
199-D5-34,6/6/2017,72,,"Routine (i.e., repetitive)",TARL
199-D5-34,6/8/2017,79,,In Process,FIELD
199-D5-34,7/5/2017,70,,In Process,FIELD
199-D5-34,8/7/2017,68,,In Process,FIELD
199-D5-34,8/15/2017,63,,"Routine (i.e., repetitive)",TARL
199-D5-34,9/20/2017,64,,In Process,FIELD
199-D5-34,10/12/2017,78,,In Process,FIELD
199-D5-34,11/8/2017,58,,"Routine (i.e., repetitive)",TARL
199-D5-34,11/8/2017,57,,"Routine (i.e., repetitive)",TARL
199-D5-34,11/13/2017,56,,In Process,FIELD
199-D5-34,12/6/2017,71,,In Process,FIELD
199-D5-34,2/7/2018,24,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/7/2018,23,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/21/2018,70,,In Process,FIELD
199-D5-34,3/14/2018,77,,In Process,FIELD
199-D5-34,4/5/2018,68,,In Process,FIELD
199-D5-34,5/10/2018,82,,In Process,FIELD
199-D5-34,5/30/2018,75,,"Routine (i.e., repetitive)",TARL
199-D5-34,5/30/2018,73,,"Routine (i.e., repetitive)",TARL
199-D5-34,6/11/2018,76,,In Process,FIELD
199-D5-34,7/9/2018,67,,In Process,FIELD
199-D5-34,8/2/2018,54,,"Routine (i.e., repetitive)",TARL
199-D5-34,8/2/2018,52,,"Routine (i.e., repetitive)",TARL
199-D5-34,8/2/2018,51,,"Routine (i.e., repetitive)",TARL
199-D5-34,8/6/2018,57,,In Process,FIELD
199-D5-34,9/11/2018,60,,In Process,FIELD
199-D5-34,10/11/2018,44,,In Process,FIELD
199-D5-34,11/7/2018,46,,In Process,FIELD
199-D5-34,11/29/2018,48,A,"Routine (i.e., repetitive)",TARL
199-D5-34,11/29/2018,49,A,"Routine (i.e., repetitive)",TARL
199-D5-34,12/3/2018,47,,In Process,FIELD
199-D5-34,1/10/2019,50,,In Process,FIELD
199-D5-34,2/6/2019,40,,"Routine (i.e., repetitive)",TARL
199-D5-34,2/7/2019,42,,In Process,FIELD
199-D5-34,3/6/2019,35,,In Process,FIELD
199-D5-34,4/1/2019,44,,In Process,FIELD
199-D5-34,5/9/2019,42,,In Process,FIELD
199-D5-34,5/28/2019,40.4,,"Routine (i.e., repetitive)",GEL
199-D5-34,6/17/2019,47,,In Process,FIELD
199-D5-34,7/1/2019,44,,In Process,FIELD
199-D5-34,8/5/2019,42,,In Process,FIELD
199-D5-34,8/19/2019,36.4,H,"Routine (i.e., repetitive)",GEL
199-D5-34,10/7/2019,35,,In Process,FIELD
199-D5-34,11/7/2019,31,,In Process,FIELD
199-D5-34,11/21/2019,26.7,H,"Routine (i.e., repetitive)",GEL
199-D5-34,12/16/2019,31,,In Process,FIELD
199-D5-34,1/7/2020,20,,In Process,FIELD
199-D5-34,2/13/2020,30,,In Process,FIELD
199-D5-34,2/25/2020,21.6,,"Routine (i.e., repetitive)",GEL
199-D5-34,3/3/2020,25,,In Process,FIELD
199-D5-34,3/3/2020,25,,In Process,FIELD
199-D5-34,8/31/2020,18.7,,"Routine (i.e., repetitive)",GEL
199-D5-34,9/23/2020,22,,In Process,FIELD
199-D5-34,9/23/2020,22,,In Process,FIELD
199-D5-34,10/15/2020,22,,In Process,FIELD
199-D5-34,10/15/2020,22,,In Process,FIELD
199-D5-34,11/2/2020,13.9,H,"Routine (i.e., repetitive)",GEL
199-D5-34,11/12/2020,25,,In Process,FIELD
199-D5-34,11/12/2020,25,,In Process,FIELD
199-D5-34,1/21/2021,14,,In Process,FIELD
199-D5-34,1/21/2021,14,,In Process,FIELD
199-D5-34,2/9/2021,11.4,,"Routine (i.e., repetitive)",GEL
199-D5-34,2/10/2021,11,,In Process,FIELD
199-D5-34,2/10/2021,11,,In Process,FIELD
199-D5-34,3/10/2021,8,,In Process,FIELD
199-D5-34,3/10/2021,8,,In Process,FIELD
199-D5-34,4/7/2021,9,,In Process,FIELD
199-D5-34,4/7/2021,9,,In Process,FIELD
199-D5-34,4/19/2021,12.1,H,"Routine (i.e., repetitive)",GEL
199-D5-34,5/12/2021,8,,In Process,FIELD
199-D5-34,5/12/2021,8,,In Process,FIELD
199-D5-34,6/2/2021,7,,In Process,FIELD
199-D5-34,6/2/2021,7,,In Process,FIELD
199-D5-34,7/15/2021,12,,In Process,FIELD
199-D5-34,7/15/2021,12,,In Process,FIELD
199-D5-34,8/3/2021,11.04,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,8/26/2021,5,,In Process,FIELD
199-D5-34,9/23/2021,16,,In Process,FIELD
199-D5-34,10/27/2021,13,,In Process,FIELD
199-D5-34,11/16/2021,14.3,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,12/28/2021,16,,In Process,FIELD
199-D5-34,1/19/2022,8,,,
199-D5-34,1/19/2022,8,,In Process,FIELD
199-D5-34,2/3/2022,9,,,
199-D5-34,2/3/2022,9,,In Process,FIELD
199-D5-34,2/15/2022,12,,,
199-D5-34,2/15/2022,12,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,3/16/2022,10,,,
199-D5-34,3/16/2022,10,,In Process,FIELD
199-D5-34,4/19/2022,7,,,
199-D5-34,4/19/2022,7,,In Process,FIELD
199-D5-34,5/19/2022,4,,,
199-D5-34,5/19/2022,4,,In Process,FIELD
199-D5-34,6/23/2022,12,,,
199-D5-34,6/23/2022,12,,In Process,FIELD
199-D5-34,7/28/2022,14,,,
199-D5-34,7/28/2022,14,,In Process,FIELD
199-D5-34,8/16/2022,11,,,
199-D5-34,8/16/2022,11,,In Process,FIELD
199-D5-34,9/28/2022,26,,,
199-D5-34,9/28/2022,26,,In Process,FIELD
199-D5-34,10/24/2022,11.5,,,
199-D5-34,10/24/2022,11.5,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,10/26/2022,10,,,
199-D5-34,10/26/2022,10,,In Process,FIELD
199-D5-34,11/9/2022,14,,,
199-D5-34,11/9/2022,14,,In Process,FIELD
199-D5-34,12/14/2022,14,,,
199-D5-34,12/14/2022,14,,In Process,FIELD
199-D5-34,2/13/2023,9,,,
199-D5-34,2/13/2023,9,,In Process,FIELD
199-D5-34,3/30/2023,13,,,
199-D5-34,3/30/2023,13,,In Process,FIELD
199-D5-34,4/12/2023,7.27,,,
199-D5-34,4/12/2023,7.27,,Special Studies,RJ LEE
199-D5-34,5/16/2023,8.14,,,
199-D5-34,5/16/2023,8.14,,Special Studies,RJ LEE
199-D5-34,6/21/2023,8.68,,,
199-D5-34,6/21/2023,7.92,,,
199-D5-34,6/21/2023,7.92,,Special Studies,RJ LEE
199-D5-34,6/21/2023,8.68,,Special Studies,RJ LEE
199-D5-34,7/24/2023,10,,,
199-D5-34,7/24/2023,10,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,8/24/2023,9.81,,,
199-D5-34,8/24/2023,9.81,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,9/28/2023,12,,"Routine (i.e., repetitive)",GEL
199-D5-34,10/25/2023,12.4,,Special Studies,RJ LEE
199-D5-34,11/14/2023,11.8,,"Routine (i.e., repetitive)",RJ LEE
199-D5-34,12/11/2023,7.62,,Special Studies,RJ LEE
199-D5-36,1/31/2014,4.5,,"Routine (i.e., repetitive)",WSCF
199-D5-36,4/8/2014,2.9,,"Routine (i.e., repetitive)",WSCF
199-D5-36,1/30/2015,13.5,,"Routine (i.e., repetitive)",TARL
199-D5-36,1/30/2015,13.6,,"Routine (i.e., repetitive)",TARL
199-D5-36,4/10/2015,12.2,,"Routine (i.e., repetitive)",TARL
199-D5-36,4/10/2015,12.7,,"Routine (i.e., repetitive)",TARL
199-D5-36,6/26/2015,10.5,,"Routine (i.e., repetitive)",TARL
199-D5-36,6/26/2015,10.7,,"Routine (i.e., repetitive)",TARL
199-D5-36,10/26/2015,7.3,,"Routine (i.e., repetitive)",TARL
199-D5-36,10/26/2015,7.4,,"Routine (i.e., repetitive)",TARL
199-D5-36,1/29/2016,5.4,,"Routine (i.e., repetitive)",TARL
199-D5-36,1/29/2016,5.7,,"Routine (i.e., repetitive)",TARL
199-D5-36,4/13/2016,5.2,,"Routine (i.e., repetitive)",TARL
199-D5-36,4/13/2016,5.4,,"Routine (i.e., repetitive)",TARL
199-D5-36,7/20/2016,4.9,,"Routine (i.e., repetitive)",TARL
199-D5-36,7/20/2016,4.8,,"Routine (i.e., repetitive)",TARL
199-D5-36,10/25/2016,5.5,,"Routine (i.e., repetitive)",TARL
